# microns              throughput
  41766.56377000001    0.5137559531784114      
  41780.07608          0.5136528062491172      
  41793.5884           0.5135491664391698      
  41807.10071          0.5134463390866859      
  41820.61303          0.5133424978120193      
  41834.125340000006   0.5132351678725725      
  41847.63765999999    0.5131297722560584      
  41861.14997          0.5130249359593522      
  41874.66228          0.5129172877433427      
  41888.1746           0.512806902990359       
  41901.686910000004   0.5126969717088239      
  41915.19923          0.5125803144806167      
  41928.711540000004   0.5124605806799092      
  41942.223860000006   0.5129278455536874      
  41955.73617          0.5128110388436177      
  41969.248490000005   0.5126934899092003      
  41982.7608           0.5125759604297834      
  41996.27311          0.5124637444957243      
  42009.785429999996   0.5123514214302478      
  42023.29774          0.5122384444758004      
  42036.81006          0.512511913294023       
  42050.32237          0.5125848145478948      
  42063.83469          0.512477155753425       
  42077.346999999994   0.5123697273226293      
  42090.85931          0.512264298254697       
  42104.37163          0.5121672189752964      
  42117.88394          0.5120802341439006      
  42131.39626          0.5119936639088976      
  42144.90856999999    0.5119101126521228      
  42158.420889999994   0.5118292701579753      
  42171.93320000001    0.5117474418387442      
  42185.44552          0.5116678768351417      
  42198.95783          0.5115918787288839      
  42212.47013999999    0.5115061712391593      
  42225.98245999999    0.5114192704066995      
  42239.49477          0.5113352431385445      
  42253.00709          0.5112524450306583      
  42266.5194           0.5111670692071852      
  42280.03171999999    0.5110786187401064      
  42293.544030000005   0.5109902226661125      
  42307.056339999996   0.5109012805858959      
  42320.56866          0.5108084532645927      
  42334.08097000001    0.5107119046417019      
  42347.593290000004   0.5106159665337398      
  42361.1056           0.5105200430423806      
  42374.617920000004   0.5104256248246322      
  42388.130229999995   0.5103375971294899      
  42401.64255          0.5102557072231404      
  42415.15486          0.5101694338526219      
  42428.66717          0.5105925493591432      
  42442.17949          0.5105948040530528      
  42455.6918           0.5105225659166157      
  42469.20412000001    0.5104492468750856      
  42482.71643          0.5109383093934854      
  42496.22875          0.5108652049150291      
  42509.74105999999    0.5107819462986645      
  42523.253379999995   0.5106926299541862      
  42536.76569000001    0.5106035334919993      
  42550.278            0.5105164312545782      
  42563.79032          0.5104290558998166      
  42577.30263          0.5103418286376551      
  42590.81495          0.5102564351654869      
  42604.327260000005   0.5098672074688283      
  42617.83958          0.5088287628987352      
  42631.35189          0.5077903588076582      
  42644.864199999996   0.5067527887350545      
  42658.37652          0.5057131831036492      
  42671.88883          0.504669004546657       
  42685.40115          0.5036221374463586      
  42698.91346          0.5025738477371553      
  42712.425780000005   0.5010821473659849      
  42725.938089999996   0.49954871504916554     
  42739.450410000005   0.49801508597770755     
  42752.962719999996   0.49648250295680507     
  42766.47503          0.49494905052470717     
  42779.987349999996   0.4934155199715168      
  42793.49966          0.4918846848313704      
  42807.01198          0.492318576564416       
  42820.52429          0.4945693831553668      
  42834.03661          0.4968174297589045      
  42847.548919999994   0.49906331023177253     
  42861.06123          0.5013054186489143      
  42874.57355          0.503542253978738       
  42888.08586          0.5057758113299047      
  42901.59818          0.5077395820882076      
  42915.11048999999    0.5077017261600485      
  42928.62280999999    0.5076618773118489      
  42942.135120000006   0.5083053739398465      
  42955.64744          0.5087232340504995      
  42969.15975          0.5086844871907488      
  42982.672060000004   0.5086452870974261      
  42996.184380000006   0.5086067470831799      
  43009.69669          0.5085107532770532      
  43023.20901          0.5083899723497585      
  43036.72132          0.5082671704365034      
  43050.23363999999    0.5081444497564311      
  43063.745950000004   0.5080211956398937      
  43077.258259999995   0.5078959357060455      
  43090.77058          0.5077695922014853      
  43104.28289000001    0.5076430502893037      
  43117.795210000004   0.5075136954388324      
  43131.30752          0.5073834414811917      
  43144.819840000004   0.5072533474075646      
  43158.332149999995   0.507124240306739       
  43171.84447          0.5069946104600754      
  43185.35678          0.5068635921126591      
  43198.86909          0.5067322589651623      
  43212.38141          0.5066148557826773      
  43225.89372000001    0.5064971188382121      
  43239.40604000001    0.5063770486986907      
  43252.91835          0.5062560020999047      
  43266.43067          0.5061341587388825      
  43279.94297999999    0.5060105345189434      
  43293.455299999994   0.5058851628323501      
  43306.96761000001    0.5057553296984987      
  43320.47992          0.5056207686893872      
  43333.99224          0.5054851357601529      
  43347.50455          0.5053482294349496      
  43361.01687          0.5052121081719453      
  43374.529180000005   0.5050754311192537      
  43388.0415           0.5049375659196862      
  43401.55381          0.5047973615344938      
  43415.066119999996   0.5046544114348567      
  43428.57844          0.5045080355402957      
  43442.09075          0.5043581228279113      
  43455.60307          0.5045149367642933      
  43469.11538          0.5046027657196349      
  43482.6277           0.5044399006578659      
  43496.14001          0.504261468604091       
  43509.652330000004   0.5040750792332138      
  43523.16464          0.504459752614541       
  43536.67695          0.5042659748447711      
  43550.189269999995   0.5040685964135061      
  43563.70158          0.5038666925540526      
  43577.2139           0.5036612038144257      
  43590.72621          0.5034498346703655      
  43604.23853          0.5032370274254294      
  43617.75083999999    0.5030283665417311      
  43631.263150000006   0.502813820288448       
  43644.77547000001    0.5025925382750606      
  43658.28778          0.5023647447590707      
  43671.8001           0.5021313623282055      
  43685.31240999999    0.5018923685043775      
  43698.82472999999    0.5016481054630182      
  43712.33704          0.5013945443825392      
  43725.84936          0.5011367369849042      
  43739.36167          0.5008740225923558      
  43752.873980000004   0.5006069376023378      
  43766.386300000006   0.500334711267623       
  43779.89861          0.5000597062304093      
  43793.41093          0.49978031647425325     
  43806.92324          0.4995026867028106      
  43820.43555999999    0.4992248701963093      
  43833.94787          0.4989444301711524      
  43847.460179999995   0.4986608628514001      
  43860.972499999996   0.49837590079046035     
  43874.48481000001    0.4980884779428984      
  43887.99713          0.4978008443022618      
  43901.50944          0.4975119995882894      
  43915.02176          0.4972211263794135      
  43928.534069999994   0.49693103676865713     
  43942.046389999996   0.4966430369155791      
  43955.5587           0.49635707555319053     
  43969.07101          0.4961032804696403      
  43982.583329999994   0.4958664723036986      
  43996.09564000001    0.4956314919108141      
